card_id	card_parent_id	card_title	category_id	category_title	number_id
68e45eb7-52e5-48d0-bf42-653c1e786d7f	/raznoe/poligraficeskie-uslugi	Печать на холсте 30 на 45	4216	Печать на холсте	4216
35db7747-8c66-4823-b2c4-d6048b392faa	/gruzoperevozki-i-kur_ery/mejdugordnie-perevozki	Пассажирские перевозки Поставы Минск	/perevozki-i-kureryi/mezhdugorodnyie-perevozki/mezhdugorodnie-passazhirskie-perevozki		4324
c8bc2331-b176-4d92-b153-625e9407d901	/komp_utery-i-it/komp_uternaa-pomos_	Компьютерная диагностика выезд к клиенту	/komp_utery-i-it/komp_uternaa-pomos_/diagnostika	Диагностика компьютеров	306
d6396756-7832-41fb-8d06-61e589ea0306	/krasota/drugoe	Коррекция осанки для взрослых и детей, 1 процедура - 30 минут			0
1c7dec39-68f6-4a80-ae8b-efcdad77d8f8	/remont-i-stroitel_stvo/poly-i-napol_nye-pokrytia	Капитальный ремонт офисов	/remont-i-stroitel_stvo/remont-ofisa/kapital_nyj-remont-ofisov	Капитальный ремонт офисов	1829
40204458-ae15-4d68-9ce7-695eeb400d68	/raznoe/buhgalter	Подготовка и сдача отчетности			0
5dfda187-b12c-4967-9681-894ec808c417	/krasota/parikmaher	Шлифовка секущихся концов			0
04ef3a91-e972-4caf-af2b-3a4de1af94f4	/arenda/instrument	Пылесос макита 445 (40 литров)	/arenda/instrument/pylesosy	Аренда пылесоса	12
5c70a92b-51f4-4b99-9562-a9a1e1f4f1fd	/remont-i-ustanovka-tehniki/holodil_niki	Ремонт холодильника Indesit NB 18 L FNF	/remont-i-ustanovka-tehniki/holodil_niki/remont-holodil_nikov	Ремонт холодильника	2237
6967c946-1ca2-43dc-90fb-26aa7b221a55	/uristy/uridiceskoe-soprovojdenie-sdelok	Юридическое сопровождение в суде			0
93918c85-6663-48d0-8685-1974a2e229fb	/remont-avto/drugoe	 Балансировка 2-х опорного карданного вала			0
4a3e015d-5074-46cf-8b5e-3810f861fe68	/krasota/resnizy-i-brovi	Тридинг (брови)	/krasota/resnizy-i-brovi/arhitektura-brovej	Архитектура бровей	520
5a233c3e-a587-465d-ae97-4b44e70a03b2	/komp_utery-i-it/drugoe	Продвижение сайтов	/raznoe/internet-marketolog/seo-prodvijenie	Услуги интернет маркетолога по SEO-продвижению	712
b2f586ec-68e4-4e30-9cf4-2ebcf33e379c	/remont-avto/sinomontaj	Мотошиномонтаж заднего колеса	/remont-avto/sinomontaj/sinomontaj	Шиномонтаж	1303
690909f9-2181-4de1-b3b5-d63c75b0c520	/remont-avto/elektrooborudovanie	Замена лампы головного света	/remont-avto/elektrooborudovanie/zamena-lampy-blijnego-sveta	Замена лампы ближнего света на автомобиле	1326
75f7b64f-7a56-40f8-b1cb-3614d8bb80c5	/krasota/kosmetolog	Микротоковая терапия: уход за кистями рук			0
6b70aa83-fcba-4644-9e2e-38d2ae274e90	/repetitory-i-obucenie/anglijskij-azyk	Международный экзамен ielts 18+ - абонемент на 8 занятий с переносом	/repetitory-i-obucenie/anglijskij-azyk/mejdunarodnyj-ekzamen-ielts	Международный экзамен IELTS	2297
9e1742b3-f96a-4b34-9047-86036133ac64	/dizajnery/dizajner-inter_erov	Концептуальный дизайн.			0
366ee2ce-286d-4082-aa45-4a04b059d08d	/komp_utery-i-it/administrirovanie	Консультирование по Битрикс24	/komp_utery-i-it/administrirovanie/konsul_tazia	Консультации системных администраторов	288
8ce09d48-2bcd-483e-b1e4-5b5c5e9e167e	/remont-i-stroitel_stvo/drugoe	Лист с доставкой			0
e20f9a6e-388a-4a63-bcb3-f676ee316817	/raznoe/drugoe	Аренда прицепа 2300x1500x1450			0
7c3ae339-4ba4-4480-8b58-78f0c2c3c8d4	/remont-i-stroitel_stvo/potolki	Натяжные потолки с подсветкой	/remont-i-stroitel_stvo/potolki/montaj-natajnogo-potolka	Монтаж натяжного потолка	1795
58b0e5d0-61f5-4172-b381-cf4633eeab71	/remont-i-stroitel_stvo/drugoe	Арматура и металлопрокат с доставкой с металлобазы Сосновый Бор			0
d44f06ac-f54a-49d5-aefa-6b8c30a015dc	/raznoe/internet-marketolog	Индивидуальная email-маркетинг стратегия	/raznoe/internet-marketolog/email-marketing	Услуги интернет-маркетолога по email-маркетингу	711
d4947037-6f26-44d9-a9cc-2142368368d5	/raznoe/obezzarajivanie	Уничтожение шершней 			0
f7f63e27-b227-45ae-8090-6409978d7893	/remont-i-stroitel_stvo/elektromontajnye-raboty	Монтаж и подключение точечных элементов света в потолке «Армстронг»	/remont-i-stroitelstvo/elektromontazhnyie-rabotyi/ustanovka-tochechnogo-svetilnika	Установка точечного светильника	4233
08b3f1b3-d838-41c5-b933-e8810e2198f5	/remont-i-ustanovka-tehniki/remont-promyslennogo-oborudovania	Ремонт сварочных генераторов			0
6bd75284-5bd8-44a9-9934-eab66c70e68e	/organizazia-meropriatij/reklama-i-prodvijenie	Реклама на подъездах жилых домов	/organizazia-meropriatij/reklama-i-prodvijenie/raskleivanie-ob_avlenij	Расклеивание объявлений	667
1cb35cf0-0fa6-4fd6-b7e3-442e3aa18ce3	/uborka-i-hozajstvo/drugoe	Уничтожение тараканов генератором холодного тумана	/raznoe/obezzarajivanie/unictojenie-tarakanov	Уничтожение тараканов	780
ade980be-01fa-45ec-965b-5cfb61d4ada7	/gruzoperevozki-i-kur_ery/stroitel_nye-gruzy-i-oborudovanie	Квартирный переезд	/gruzoperevozki-i-kur_ery/pereezd/kvartirnyj-vereezd	Квартирный переезд	4089
b37a5710-f403-46a7-ac9e-51d2b77c4d9e	/arenda/transport	Аренда большого автобуса	3620	Аренда автобуса	3620
9dd1a745-6b64-4751-bf0c-6ded3b78f290	/tvorcestvo,-rukodelie-i-hobbi/drugoe	Портреты карандашом на заказ 			0
43952a0d-6428-4949-b2e5-e36aebe6416e	/repetitory-i-obucenie/slovenskij-azyk	Перевод на словенский язык	/raznoe/perevodcik/dokument	Перевод документа на другой язык	792
06a61828-6c4c-4473-b1d3-52f2cf5507c4	/raznoe/restavrazionnye-uslugi	Перетяжка мебели	/remont-i-stroitel_stvo/mebel_/peretajka-mebeli	Перетяжка мебели	1659
af2af98b-9e27-40fc-bce6-258b1415190d	/remont-i-stroitel_stvo/remont-kvartir-i-domov	Доставка дверей			0
2f129898-1acd-4439-a62f-6c329bcb6469	/remont-i-stroitel_stvo/dveri-i-zamki	Врезка замка (купе) 	/remont-i-stroitel_stvo/dveri-i-zamki/ustanovka-zamka	Установка дверного замка	1447
9725a775-fea8-4155-b6ce-d98c70755067	/repetitory-i-obucenie/drugoe	Консультация по написанию отчета по практике			0
e71d17f2-72a5-4406-b9e5-9e7ed1503db9	/remont-i-stroitel_stvo/zabory-i-ograjdenia	Установка панельных ограждений 3D			0
e1590e95-f285-46f1-8998-a6b97f606147	/krasota/makiaj	Макияж - ресницы/ брови/ губы			0
531e6137-e7ae-4e66-a517-aaeed66ba1aa	/uborka-i-hozajstvo/remont-odejdy	Утюжка брюк 	/uborka-i-hozajstvo/uborka/glajenie-bel_a	Глажение белья	3127
4b824a4d-31b1-41ca-9734-798ea74e22c9	/foto-i-video/fotosessia	фотосъемка автомобилей	/foto-i-video/fotosessia/predmetnaa	Предметная фотосессия	3088
f0070f7e-fb0b-4a62-8d92-d3a0fac84eda	/krasota/kosmetolog	Пилинг Джесснера 	/krasota/kosmetolog/himiceskij-piling	Химический пилинг	405
68e82ab2-7ad3-4476-af9b-c2444d1f5e23	/uristy/uridiceskie-dokumenty	Отмена судебного приказа 			0
ecbab8d2-1041-4bd8-987e-eec41b3e9068	/remont-i-stroitel_stvo/mebel_	Столешницы для ванной			0
44add8ed-9e5b-40bf-8466-3f3560d9d415	/raznoe/drugoe	Санитарная обработка кулера для воды			0
be694ed0-0a0c-435c-af48-9c381e9e4a59	/remont-i-ustanovka-tehniki/melkaa-bytovaa-tehnika	Ремонт кофемашин: ANIMO	/remont-i-ustanovka-tehniki/melkaa-bytovaa-tehnika/remont-kofemasiny	Ремонт кофемашины	2099
7472ca04-f5b5-4638-8252-14053bba3950	/remont-i-ustanovka-tehniki/remont-promyslennogo-oborudovania	Ремонт рукава высокого давления			0
fe6ec610-6917-412c-8864-e5b72c2a54dc	/remont-i-ustanovka-tehniki/holodil_niki	Ремонт холодильника Стинол	/remont-i-ustanovka-tehniki/holodil_niki/remont-holodil_nikov	Ремонт холодильника	2237
1d2a254b-89d3-4d25-85e4-190a1747d6f9	/repetitory-i-obucenie/nemezkij-azyk	Консультация по дипломной работе по немецкому языку			0
da3603ca-0bd2-44a5-a989-529b65948e11	/remont-i-stroitel_stvo/okna-i-balkony	Регулировка окон			0
9ce3709a-89ea-421a-8fa4-fd4b9460c128	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety	Замена разъема питания (micro USB) honor	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety/zamena-raz_ema-zaradki	Замена разъема зарядки мобильного телефона или планшета	2129
b94d3220-ec14-427f-bf45-a4632f7f52d6	/remont-i-stroitel_stvo/stekol_nye-uslugi	Профиль для стеклянных ограждений			0
203b1dc7-d9e8-4945-8e13-e5b271f7ddec	/remont-i-stroitel_stvo/okna-i-balkony	Ремонт роллет			0
f6f9c773-d28f-4a45-a099-3dd49211fc93	/uborka-i-hozajstvo/uborka	Вип (vip) уборка			0
33c5afd6-43a4-428f-8b51-6843f19d3f59	/remont-i-stroitel_stvo/poly-i-napol_nye-pokrytia	Устройство полимерных полов 	/remont-i-stroitel_stvo/poly-i-napol_nye-pokrytia/ustrojstvo-vysokonapolnennogo-polimernogo-pola	Устройство высоконаполненного полимерного пола	1783
1080e0bb-6ab3-4577-846d-aa4a8ffc4fe9	/remont-i-stroitel_stvo/remont-ofisa	Обслуживание служебных помещений и офисов			0
5809af9c-a33c-47d2-8d7f-aa7818c580dd	/repetitory-i-obucenie/drugoe	Дипломная работа по семейному праву на заказ			0
2297fe41-c5ad-4a1c-a5fe-9da1ded5d7bb	/remont-i-ustanovka-tehniki/medizinskaa-tehnika	Ремонт небулайзеров	/remont-i-ustanovka-tehniki/medizinskaa-tehnika/fizioterapevticeskoe-oborudovanie	Ремонт физиотерапевтического оборудования	2092
c613c2a5-d948-4eb9-836e-136a5b4996e2	/uristy/trudovye-spory	Оказание консультационных услуг юридическим лицам по организации экономической безопасности предприятиям			0
0834ba7c-889c-4a25-85db-70a5844b0968	/remont-i-stroitel_stvo/santehniceskie-raboty-i-otoplenie	Поверка счетчиков воды			0
d0ec64a4-f327-4c05-a0ec-76aa98e94256	/uristy/drugoe	Снижение неустойки 			0
66a127d1-dcb1-40ee-b431-904ae0a9e254	/remont-i-stroitel_stvo/burenie	ремонт скважины			0
c315209b-652a-444d-8493-0d7e260ef763	/komp_utery-i-it/komp_uternaa-pomos_	Ремонт ноутбуков и компьютеров MSI	/komp_utery-i-it/komp_uternaa-pomos_/remont-komp_uterov-i-noutbukov	Ремонт компьютеров и ноутбуков	322
1126d55b-9af4-4cd3-a010-b387d61fd104	/tvorcestvo,-rukodelie-i-hobbi/jivopis_	Портрет маслом на заказ по фотографии			0
555900b6-8a71-467a-b6a8-cfd527f81f69	/raznoe/geral_dika-i-genealogia	Авторское иллюстрирование книги (работа художников)	/dizajnery/illustrator/uslugi-hudojnika-illustratora	Услуги художника-иллюстратора	272
490027e7-44e0-461f-8c32-9001ceea1b0e	/uristy/provedenie-nezavisimyh-ekspertiz	Экспертиза финасово-экономическая 			0
544c8bd4-5a21-468d-8258-7a00c1577013	/remont-i-stroitel_stvo/stroitel_stvo-domov-i-kottedjej	Строительство  дач под ключ			0
6e4a5858-31a7-40fe-8551-f9e11cf062b1	/krasota/manikur-i-pedikur	Долговременное покрытие Омбре - 1 ноготь			0
d02ed6e2-2eaf-4d40-898e-0e9e740e6241	/remont-i-ustanovka-tehniki/posudomoecnye-masiny	Ремонт посудомойки сименс	4064	Ремонт посудомоечных машин	4064
237dfb1c-3ab9-45fe-8f38-bb8c1ed787ee	/dizajnery/drugoe	Дизайн афиш, плакатов и т. д.	/dizajnery/graficeskij-dizajner/afisa	Дизайн афиши	242
1a9035c8-f229-450f-902f-ff2f673c391a	/raznoe/strahovanie	Накопительное Страхование жизни			0
726cf96d-940a-43a9-85c7-56a84f9ae7a9	/repetitory-i-obucenie/izobrazitel_noe-iskusstvo	Консультация по контрольной работе по изо и смежным предметам			0
285ae459-bfcf-4c27-9303-ed84e607bfb8	/remont-i-stroitel_stvo/santehniceskie-raboty-i-otoplenie	мотаж отопления в частном доме			0
c1516b2b-c1cd-4688-81fe-3ee98ac0cc58	/remont-i-ustanovka-tehniki/holodil_niki	Ремонт винных шкафов	/remont-i-ustanovka-tehniki/holodil_niki/remont-holodil_nikov	Ремонт холодильника	2237
824408a8-e093-4601-b30f-709e8ff9722e	/remont-i-stroitel_stvo/betonnye-raboty	Бетон для фундамента гаража	/remont-i-stroitel_stvo/betonnye-raboty/ustrojstvo-betonnogo-fundamenta	Устройство бетонного фундамента	1347
51fd1d66-4249-4cb5-913b-5a4d2a781a41	/krasota/manikur-i-pedikur	Покрытие-восстановление ibx, 2-ой уровень	/krasota/manikur-i-pedikur/ukreplenie-nogtej-sistemoj-ibx	Укрепление ногтей системой IBX	467
118543df-ecbd-4808-9098-e7c055527594	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety	Замена антенны смартфона	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety/remont-mobil_nyh-telefonov	Ремонт мобильных телефонов	2137
50022a90-8880-4eed-8922-aedb04dc2bbf	/raznoe/dostavka-zvetov	Доставка букета "Розовые мечты"			0
d6a54136-7c45-4041-a9b5-64d7456747e9	/arenda/speztehnika	Коленчатая автовышка	/arenda/speztehnika/avtovyski	Аренда автовышки	34
97ba7996-d09c-47e3-a181-cc0dfe7a1181	/komp_utery-i-it/komp_uternaa-pomos_	ремонт  ноутбуков  acer	/komp_utery-i-it/komp_uternaa-pomos_/remont-komp_uterov-i-noutbukov	Ремонт компьютеров и ноутбуков	322
8bac2708-0889-4e52-89f6-895e1b499d16	/remont-avto/elektrooborudovanie	Замена датчика ABS, внедорожник	/remont-avto/tormoznaa-sistema/zamena-datcika-abs	Замена датчика ABS	1200
4072cdcd-6666-44a5-9310-e11604cd871d	/repetitory-i-obucenie/drugoe	Дисграфия	/repetitory-i-obucenie/logopedy/disgrafia	Коррекция дисграфии с логопедом	2513
0998f0ec-f4a2-4286-a039-1b497e4f2cf4	/repetitory-i-obucenie/filosofia	Консультация по атестационным работам по философии и смежным предметам			0
923dc349-bc80-491e-915a-49f520cfaa2e	/foto-i-video/ozifrovka	Копировальные работы	/raznoe/poligraficeskie-uslugi/kopiroval_nye-raboty	Копировальные работы	798
f90ad2fc-98d2-4020-9cbb-2728c4a2a071	/remont-i-stroitel_stvo/okna-i-balkony	Замена глухой створки на открывающуюся			0
252a918c-e6aa-466f-8b21-fc605dad78a8	/gruzoperevozki-i-kur_ery/perevozka-vesej	Гружу вожу, Манипулятор 	/gruzoperevozki-i-kur_ery/uslugi-manipulatora/uslugi-manipulatora	Услуги манипулятора	212
e627b150-bd68-4c57-a847-23ac25b924a8	/remont-i-stroitel_stvo/mebel_	Заказать шкаф-купе	/remont-i-stroitel_stvo/mebel_/izgotovlenie-skafa-kupe	Изготовление шкафа-купе	1655
cfea631a-f099-4ab7-b7b6-1821303eb360	/trenery/fitnes	Составление плана питания на 1 месяц			0
e333d224-d515-41d9-980c-b29330bc80d4	/remont-i-stroitel_stvo/stroitel_stvo-ban_,-saun-i-bassejnov	Винтовые сваи под баню			0
01ab8d80-e61e-435d-af3f-af0f111af831	/repetitory-i-obucenie/himia	Консультация по вкр по химии и смежным предметам			0
ea5ce1b0-0a95-497d-9fcf-5285b930718a	/komp_utery-i-it/sajty-pod-kluc	Разработка сайта с каталогом	/komp_utery-i-it/programmirovanie/razrabotka-sajtov	Разработка сайтов	343
c8bf3c45-bde2-4126-b0bd-905a930a2663	/tvorcestvo,-rukodelie-i-hobbi/drugoe	Реставрация икон			0
76e73141-413f-43ed-89fb-3804fdaea627	/arenda/transport	Аренда парусной яхты в Сочи	/arenda/transport/teplohody	Теплоходы	68
9a9ce7a9-3030-4518-a529-40107fb03d93	/komp_utery-i-it/komp_uternaa-pomos_	Замена северного моста в нетбуке	/komp_utery-i-it/komp_uternaa-pomos_/remont-i-zamena-komplektuusih	Ремонт и замена комплектующих в компьютерах	321
c8ee395e-4028-480e-9496-6bded8dadc12	/krasota/udalenie-volos	Лазерная эпиляция - Линия бикини	/krasota/udalenie-volos/lazernaa-epilazia:-klassiceskoe-bikini	Лазерная эпиляция: классическое бикини	594
37a25b95-94d0-437a-ba8a-62a1e27cf74b	/remont-i-ustanovka-tehniki/elektrooborudovanie	ремонт домашней  электрической сети - монтаж любого оборудование	/krasota/udalenie-volos/lazernaa-epilazia:-klassiceskoe-bikini	Лазерная эпиляция: классическое бикини	594
2fdeeee2-ddb8-483f-96a5-9f885b9150f0	/uborka-i-hozajstvo/uborka	Генеральная уборка комнаты	/uborka-i-hozajstvo/uborka/general_naa-uborka	Генеральная уборка	3126
63b0f6fe-e7fa-4b1d-bfe7-711a8ccd5169	/raznoe/rieltor	Юридические консультации	/raznoe/rieltor/konsultatsiya		4393
4e095fa4-85f0-4c91-a3a2-7a09a482e80c	/gruzoperevozki-i-kur_ery/evakuatory	Эвакуатор круглосуточная подача			0
b8c2f37f-d78f-4f25-86b9-364e32df72fc	/remont-avto/ustanovka-dopolnitel_nogo-oborudovania	Диагностика автономных отопителей Эбешпехер			0
5858f96b-28bd-4d7c-b010-b3ccf94b40b2	/krasota/manikur-i-pedikur	Ремонт 	/krasota/manikur-i-pedikur/remont-nogta	Ремонт ногтя	458
c06dfe33-8e34-446e-b404-25dac6365d53	/gruzoperevozki-i-kur_ery/perevozka-vesej	Сборка и разборка мебели	3610	Сборка и разборка мебели при перевозке	3610
dc641562-3e37-4fc5-8eeb-3af9b40fdbfd	/remont-i-stroitel_stvo/remont-ofisa	Клининг любой сложности. Крови не боюсь.	3554	Уборка офиса	3554
ad935842-5625-4cd2-90ba-3e46cb031a67	/krasota/massaj	Массаж лица			0
6d3394d0-4e99-455b-aaca-0f93ae61ec0f	/gruzoperevozki-i-kur_ery/perevozka-vesej	Любые грузоперевозки переезды доставка от Газели до десятитонника Грузчики			0
71315698-8d1e-4bff-9874-76dff8120594	/krasota/kosmetolog	Маска по проблеме			0
4c56d2a7-eba4-49c6-8925-8f62ff877521	/remont-i-stroitelstvo/kadastrovyie-rabotyi	Производим горизонтальное бурение			0
e004c6f1-70b1-4c0d-ae28-17b001fd883f	/komp_utery-i-it/komp_uternaa-pomos_	Замена блока питания компьютера	/komp_utery-i-it/komp_uternaa-pomos_/zamena-bloka-pitania-komp_utera	Замена компьютерных блоков питания	307
ea9b8ddc-0df6-41a8-bc28-f157b1422076	/foto-i-video/videos_emka	съемка корпоратива			0
e0a92edf-9a71-4170-9783-d8560782eb18	/raznoe/drugoe	набор текста 	/raznoe/kopirajter/uslugi-kopirajtera	Услуги копирайтера	725
8c49927b-a799-4818-9835-316ad7836523	/krasota/kosmetolog	Биоревитализация Teosyal Redensity I (1мл)			0
02044811-1e8e-4622-9e4c-0b233ea5e544	/krasota/udalenie-volos	Депиляция воском: верхняя губа	/krasota/udalenie-volos/depilazia-voskom:-usiki	Депиляция воском: усики	579
42ac4a66-7af9-490d-9ff0-dd3abf710cc2	/remont-i-stroitel_stvo/krovel_nye-raboty	Монтаж мягкой кровли	/remont-i-stroitel_stvo/krovel_nye-raboty/montaj-krovli	Монтаж кровли	1631
762287fe-c4df-469f-851c-568387c69843	/organizazia-meropriatij/vedusie	Ваш ведущий на  юбилей	/organizatsiya-meropriyatij/veduschie/veduschij-prazdnika		4401
1f1d606d-44d3-40d6-ab8d-d3b00bacc772	/uristy/advokaty	Адвокат Голосеевский район Киева			0
77d6688a-6e03-4582-a89a-3bd6055ea850	/repetitory-i-obucenie/franzuzskij-azyk	Занятия по французскому языку	/repetitory-i-obucenie/franzuzskij-azyk/zanatie	Занятие по французскому языку с репетитором	2762
c48bc443-809e-4420-9a78-0c73d5476be3	/remont-i-stroitel_stvo/elektromontajnye-raboty	Сборка электрощита			0
b6cf3301-bcce-461b-b7ca-14e6b6382b44	/remont-i-stroitel_stvo/drugoe	Изготовление кованых элементов 			0
481d3fa8-39ec-4c1d-a8dc-acf27c6289ea	/remont-i-stroitel_stvo/snos-i-demontaj	Демонтаж дымовых кирпичных труб	/remont-i-stroitel_stvo/kladka-pecej-i-kaminov/demontaj-dymohoda	Демонтаж дымохода	1594
8278536c-a8e2-4335-b83c-3b85adede25e	/komp_utery-i-it/administrirovanie	Обслуживание веб сайта			0
8cda1828-69a0-4649-aae4-4a41a228157b	/krasota/kosmetolog	Консультация косметолога одновременно с процедурой			0
528131d0-327b-4d4a-917a-9e30427fc694	/remont-i-ustanovka-tehniki/remont-promyslennogo-oborudovania	Ремонт компрессоров Hiblow			0
52cb6dd1-6f09-4a8d-a03b-32f025695356	/komp_utery-i-it/komp_uternaa-pomos_	Ремонт Macbook 15 (Макбук 15)	/komp_utery-i-it/komp_uternaa-pomos_/remont-komp_uterov-i-noutbukov	Ремонт компьютеров и ноутбуков	322
b6a5dc87-4362-452c-9387-4556adfe4726	/krasota/udalenie-volos	Эпиляция воском (руки до локтя)	/krasota/udalenie-volos/depilazia-voskom:-ruki	Депиляция воском: руки	578
a7ae8d2c-83cb-4b8c-bb8c-003d89fca597	/remont-i-stroitel_stvo/master-na-cas	ремонт квартир	/remont-i-stroitel_stvo/master-na-cas/master-na-vse-ruki	Мастер на все руки	1644
15195bc9-f11a-407d-bca4-0251ec991279	/remont-i-stroitel_stvo/ohrannye-sistemy-i-kontrol_-dostupa	монтаж охранной системы	/remont-i-stroitel_stvo/ohrannye-sistemy-i-kontrol_-dostupa/ustanovka-ohrannoj-sistemy	Установка охранной системы	1739
b213d5f6-8e6e-4eda-8fd0-d334909601d4	/krasota/drugoe	Индивидуальный подбор косметики			0
f4f60701-2040-425d-9f3b-a4be51ec80b6	/gruzoperevozki-i-kur_ery/vyvoz-musora	утилизация досок			0
60d929f1-f60f-4df5-9f70-52152b389a93	/arenda/speztehnika	Перевозка ЖБИ манипулятором	/gruzoperevozki-i-kur_ery/uslugi-manipulatora/uslugi-manipulatora	Услуги манипулятора	212
73e7b4b8-7470-43a4-a4ce-4c1fa3198827	/remont-i-stroitel_stvo/stroitel_stvo-ban_,-saun-i-bassejnov	Строительство сауны в загородном доме			0
bd749a3f-58f5-4c76-ac8d-f3f7728cd4a6	/raznoe/restavrazionnye-uslugi	Реставрация пластиковых окон и дверей			0
5c7dc530-5055-47fc-b9e0-30686c3c3e65	/remont-i-ustanovka-tehniki/mobil_nye-telefony-i-plansety	Замена датчика приближения (Iphone)			0
6b607232-109d-42ed-afc8-9c769b10a4ab	/repetitory-i-obucenie/drugoe	Промышленная безопасность			0
28fa61ce-fd6e-4bca-a4d1-f6ee9e0c89f4	/ohrana-i-detektivy/detektivy	Проверка контрагентов			0
65d19f3c-27e0-4e69-9aac-aac377f711a1	/remont-i-stroitel_stvo/drugoe	спил деревьев			0
84ad2dd5-1c80-416b-aba3-ad764de28b0b	/raznoe/drugoe	Подготовка плана для суда с заключением кадастрового инженера			0
e8771367-021b-4648-91b6-ab7b6375c180	/uborka-i-hozajstvo/uborka	уборка после ремонта в городе Долгопрудный	/uborka-i-hozajstvo/uborka/uborka-posle-remonta	Уборка после ремонта	3134
c511a070-592a-49ee-b1fb-b1a70cd4ca38	/uristy/provedenie-nezavisimyh-ekspertiz	Оценка чрезвычайных происшествий для наследства, нотариуса, продажи, суда, банка			0
06321e22-aa61-489a-8ea1-3bd53d1b1de9	/uristy/kreditnye-spory	Консультация кредитного специалиста			0
a198e9c1-506f-40a7-8b4a-db580460efc3	/krasota/manikur-i-pedikur	Покрытие ногтей лаком (комплекс) на руках и ногах			0
bb4bc978-69ac-4954-b39b-82f493b735cd	/uristy/zemel_nye-spory	Перераспределение земельных участков	/uristy/zemel_nye-spory/soprovojdenie-sdelok-s-zemlej	Юридическое сопровождение сделок с землёй	3284
7ec7b38d-a3be-4e1b-a05e-4918201186d9	/krasota/kosmetolog	Массаж лица			0
31f1d0ce-cc0e-48da-8bcf-37c3bfc79cad	/uristy/vnesenie-izmenenij-v-ucreditel_nye-dokumenty-kompanii	Смена директора в НКО			0
d59fcabc-ccfe-4c94-9cea-3756751027d0	/uborka-i-hozajstvo/drugoe	Осетинские пироги			0
6ab6bbbd-286a-428f-a7f8-4a6be5bb5f5c	/remont-i-stroitel_stvo/dorojnoe-stroitel_stvo	Строительство автомобильных дорог			0
4e6b4388-35e1-4a88-bb0e-769a1a9ee33d	/remont-i-ustanovka-tehniki/kondizionery	Ремонт кондиционера LG (Элджи)	/remont-i-ustanovka-tehniki/kondizionery/remont-kondizionera	Ремонт кондиционера	2073
fffdada4-bf95-45ac-ad88-e373934217c7	/krasota/manikur-i-pedikur	Маникюр без покрытия аппаратный	/krasota/manikur-i-pedikur/apparatnyj-manikur	Аппаратный маникюр	428
f5a59bdc-4111-4868-b4c0-cd482308aab9	/krasota/barber	Коррекция бровей Амиго	/krasota/makiaj/korrekzia-brovej	Коррекция бровей	417
80dda26a-1926-460a-8cd9-44b4bf09f9bd	/remont-i-ustanovka-tehniki/holodil_niki	Ремонт холодильников LG	/remont-i-ustanovka-tehniki/holodil_niki/remont-holodil_nikov	Ремонт холодильника	2237
e0e8945e-6d5c-4484-b399-8637381aed9a	/remont-i-stroitel_stvo/svarocnye-raboty	Укладка плитки			0
16636253-b5ee-487d-a82a-621409d345c5	/krasota/parikmaher	Укладка волос (по форме, локоны)			0
76c0a91b-ece9-4b47-80e1-af13542f6a2a	/raznoe/buhgalter	Заполнение декларации 3 НДФЛ на имущественный вычет			0
98aeb250-e172-4256-9ca7-5594c7a7d26e	/krasota/udalenie-volos	Депиляция воском: подбородок			0
9e274d38-be90-4cae-ba93-86a4cbd9c302	/raznoe/drugoe	Печать для индивидуального предпринимателя (ИП)	/raznoe/melkie-uslugi/izgotovlenie-pecatej-i-stampov	Изготовление печатей и штампов	4110
6210b324-4d29-4d6a-9dc0-20780c0d03aa	/arenda/drugoe	Снять квартиру			0
5f3b4dd4-d487-4b2c-bc92-2ee74b8f3f43	/remont-i-stroitel_stvo/poly-i-napol_nye-pokrytia	Монтаж террасной доски			0
feede81d-f2f1-492b-b30c-c852bcfd7f89	/arenda/drugoe	Перевозка лежачих больных. Подъем на этажи. 	/gruzoperevozki-i-kur_ery/drugoe/perevozka-bol_nyh	Перевозка больных	185
5e9131a5-d27d-4106-8aa1-9d23a6b89c42	/raznoe/obezzarajivanie	Дезинфекция тараканов	/raznoe/obezzarajivanie/unictojenie-tarakanov	Уничтожение тараканов	780
7fd7b0df-e13d-4971-8a76-b8851e3624c8	/repetitory-i-obucenie/anglijskij-azyk	Групповые занятия для 0-1 классов			0
204e18d1-caa1-4ddd-8fe3-7263ae13ae99	/raznoe/drugoe	Изготовление факсимиле (печать-подпись)			0
dea54169-08c5-4c22-8c8a-6d37b5034d37	/gruzoperevozki-i-kur_ery/uslugi-gruzcikov	Грузовое такси с грузчиками			0
badab43c-f217-41b7-bdf4-ac0076b17578	/komp_utery-i-it/komp_uternaa-pomos_	Ремонт нетбуков	/komp_utery-i-it/komp_uternaa-pomos_/remont-komp_uterov-i-noutbukov	Ремонт компьютеров и ноутбуков	322
09a4afe5-325a-4fd6-aab6-ee0f3caa1659	/uristy/semejnye-spory	Услуги юриста по заключению брака			0
